id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,xin,calculated_host_listings_count,availability_365
29721171,806,29420853,7,0,15,1.32232,103.86342,0,299,25,2,956,0.24,141,265
29721827,1005,31464513,353,4,14,1.35237,103.698,0,687,7,1,765,0.13,114,365
29731372,6891,209913841,1303,0,22,1.32362,103.85361,0,200,3,2,964,0.25,157,330
29731477,6889,209913841,1303,0,22,1.32218,103.85344,0,208,3,1,879,0.24,157,254
29731509,6886,209913841,1303,0,22,1.32287,103.85192,0,200,3,4,981,0.6,157,260
29741816,4492,92189808,355,0,15,1.31356,103.84615,1,60,1,24,982,2.54,4,342
29741953,4969,23125569,1175,0,37,1.29663,103.82879,0,119,5,2,763,0.23,2,0
29742132,4490,92189808,355,0,15,1.31389,103.84658,1,58,1,19,967,1.95,4,158
29742265,4491,92189808,355,0,15,1.31473,103.84831,1,58,1,18,983,1.92,4,158
29742465,3910,66406177,687,0,10,1.27529,103.84583,0,142,30,2,789,0.25,274,271
29743848,5990,219377996,956,0,24,1.28198,103.84667,0,139,1,10,894,1.04,13,0
29744197,4332,203930348,731,3,26,1.40133,103.90673,1,24,60,3,794,0.3,1,267
29745033,4033,66406177,687,0,10,1.27537,103.84558,0,151,30,1,941,0.49,274,252
29745923,833,29420853,7,0,29,1.30007,103.85163,0,237,7,2,955,1.07,141,256
29746139,822,29420853,7,0,29,1.30156,103.85031,0,237,30,1,923,0.38,141,254
29747347,5931,29420853,7,0,11,1.31545,103.89888,0,99,3,1,849,0.2,141,65
29763827,5148,3534614,1050,0,11,1.31638,103.89989,1,60,1,6,909,0.66,1,0
29765373,1676,4267415,1104,1,1,1.31921,103.92644,1,37,20,8,893,0.86,1,51
29766008,4691,24729943,73,0,28,1.29684,103.83842,1,50,7,17,966,1.76,1,0
29768671,6738,97878860,275,0,15,1.30815,103.86075,1,44,28,1,741,0.11,59,355
29775931,2138,224024374,1071,0,4,1.28239,103.83594,1,75,4,1,712,0.1,2,0
29785264,2390,41533046,866,0,38,1.33202,103.84497,1,50,2,11,820,1.18,3,0
29802053,1038,159804766,1688,0,11,1.31149,103.87794,0,487,2,2,802,0.29,79,365
29829950,4634,92189808,355,0,15,1.31553,103.84747,0,160,2,27,994,3.12,4,318
29830333,3025,23145293,388,0,6,1.31344,103.7948,1,50,1,2,733,0.21,3,0
29830408,3104,165989549,737,0,11,1.31505,103.88332,0,100,90,20,835,2.05,1,49
29836188,7277,224422788,1119,0,10,1.28105,103.85168,0,350,2,22,998,2.32,2,87
29842716,3989,30048201,365,0,10,1.27513,103.84672,0,160,1,2,764,0.24,1,0
29848385,4303,41533046,866,0,38,1.33329,103.845,1,56,90,2,727,0.21,3,0
29850199,7276,224422788,1119,0,10,1.28082,103.85274,1,200,2,16,976,1.72,2,106
29858416,3221,75539321,833,0,24,1.28469,103.84332,1,118,1,7,982,0.75,5,308
29860691,3394,66406177,687,0,10,1.27337,103.84728,0,169,30,1,992,1,274,264
29861630,949,81596134,954,0,28,1.29856,103.83496,1,399,2,16,968,1.83,16,338
29873098,5318,224649461,670,2,42,1.41912,103.84688,0,149,1,2,726,0.22,1,0
29886378,346,8948251,751,0,15,1.31149,103.86313,1,40,18,1,814,0.16,83,362
29888806,2389,41533046,866,0,38,1.33342,103.84335,1,50,2,5,744,0.53,3,0
29908029,3618,183775270,748,0,15,1.30035,103.86185,1,81,2,19,992,2.01,5,65
29911456,6115,66406177,687,0,10,1.2753,103.8458,0,310,18,1,968,0.88,274,22
29913912,1015,223622603,1519,1,1,1.31796,103.90908,0,250,2,19,986,2.18,4,239
29917321,3460,182166388,537,1,1,1.31256,103.95279,0,240,1,2,982,0.31,3,356
29928739,799,158218013,1749,0,28,1.29389,103.83754,0,287,1,54,982,5.83,7,5
29955457,1835,225207610,927,0,10,1.27851,103.84739,0,378,2,9,939,1.02,1,73
29962235,4774,160018769,835,0,37,1.29505,103.82647,0,300,1,34,989,3.66,2,338
29967395,3911,66406177,687,0,10,1.27538,103.84635,0,151,30,1,820,0.16,274,248
29968236,1125,225311799,18,0,4,1.28344,103.82968,0,124,1,13,977,1.36,30,312
29968924,6110,66406177,687,0,10,1.27475,103.84374,0,146,30,1,924,0.38,274,278
29969148,6052,66406177,687,0,10,1.27567,103.84497,0,147,30,1,940,0.48,274,250
29969867,3746,66406177,687,0,10,1.27451,103.84416,0,156,30,1,945,0.53,274,242
29970192,1766,66406177,687,0,10,1.27523,103.84549,0,146,30,2,931,0.59,274,327
29971710,4155,189449378,1061,0,37,1.29297,103.82783,0,122,2,3,858,0.31,26,294
29972407,6017,66406177,687,0,10,1.27479,103.84384,0,146,30,2,849,0.25,274,335
29973157,6115,66406177,687,0,10,1.27555,103.84533,0,310,30,1,767,0.13,274,240
29973454,5152,1039065,764,0,11,1.31682,103.8778,1,300,1,1,714,0.1,1,0
29973514,3614,66406177,687,0,10,1.27501,103.84524,0,290,30,1,782,0.14,274,299
29993904,6948,225481195,359,0,37,1.29321,103.83014,0,85,1,45,994,5.02,1,84
29996505,378,8948251,751,0,11,1.31429,103.88192,1,35,18,1,874,0.23,83,359
29999288,157,29420853,7,0,29,1.30126,103.84628,0,131,25,1,799,0.15,141,345
29999720,6158,229339,1564,0,37,1.29436,103.82977,0,128,2,6,921,1.08,26,235
30000219,5002,181978553,470,0,29,1.3062,103.84807,1,60,5,12,980,2.35,2,305
30000466,6170,229339,1564,0,37,1.29393,103.83004,0,122,2,2,966,0.95,26,328
30000787,6153,229339,1564,0,37,1.29409,103.82992,0,146,2,1,838,0.18,26,294
30000935,6176,229339,1564,0,37,1.29481,103.83047,0,150,2,9,956,1.6,26,262
30003840,2031,66406177,687,0,27,1.29544,103.80568,0,158,30,1,781,0.14,274,260
30004231,6025,66406177,687,0,10,1.27302,103.84434,0,156,6,1,970,0.94,274,0
30004765,6025,66406177,687,0,10,1.27439,103.84458,0,156,30,2,769,0.24,274,192
30007877,1029,225565785,197,0,10,1.28071,103.85129,0,200,90,2,739,0.21,1,300
30018676,4107,45364760,374,0,19,1.29808,103.88788,1,90,5,3,948,1.29,1,154
30019271,4839,225641992,359,0,21,1.30215,103.83863,0,340,6,1,813,0.16,6,312
30021614,5735,3034356,923,0,11,1.31936,103.88279,1,81,1,4,984,0.5,2,348
30023796,3535,225666624,573,0,4,1.28166,103.82997,0,125,2,1,865,0.22,24,312
30024441,1613,8527085,188,0,10,1.28059,103.84938,0,250,2,16,982,1.95,38,289
30026102,4152,189449378,1061,0,4,1.28301,103.83112,0,131,1,2,759,0.24,26,266
30026353,6117,66406177,687,0,10,1.27549,103.84515,0,144,30,1,792,0.14,274,321
30027435,6024,66406177,687,0,10,1.27455,103.84574,0,156,30,2,984,0.39,274,308
30033286,2535,225722966,1365,0,29,1.30926,103.85255,0,190,1,53,991,5.64,4,242
30034375,2534,225722966,1365,0,29,1.30898,103.85098,0,171,1,37,988,4.01,4,289
30044864,636,146100311,306,4,14,1.34479,103.72104,1,150,7,1,963,0.77,10,358
30046125,3440,66406177,687,4,13,1.33396,103.74166,0,260,30,1,808,0.15,274,306
30046453,3036,97878860,275,0,24,1.28517,103.84305,1,65,90,1,719,0.11,59,356
30046922,2622,225722966,1365,0,11,1.31499,103.8842,0,142,1,50,994,5.47,4,302
30047798,4110,146100311,306,4,14,1.34521,103.72241,0,268,5,3,971,1.76,10,90
30048429,1119,225311799,18,0,37,1.29312,103.83046,0,122,1,14,974,1.73,30,235
30049585,1124,225311799,18,0,37,1.2961,103.82902,0,181,1,3,755,0.33,30,208
30050107,3749,66406177,687,0,10,1.27556,103.84409,0,156,30,2,789,0.25,274,240
30050561,3749,66406177,687,0,10,1.27442,103.84459,0,310,14,1,764,0.13,274,3
30050848,3747,66406177,687,0,10,1.27585,103.84591,0,161,30,2,838,0.25,274,300
30051070,4495,24566841,168,1,1,1.32255,103.91037,1,58,1,1,782,0.14,1,0
30052406,6581,225848884,1374,1,25,1.3705,103.94488,0,115,30,1,810,0.16,1,240
30052851,6019,66406177,687,0,10,1.27494,103.84435,0,146,30,1,913,0.34,274,349
30053313,1134,225311799,18,0,37,1.29735,103.82904,0,139,1,11,924,1.16,30,329
30053374,2512,66406177,687,0,10,1.27506,103.84385,0,192,30,1,909,0.32,274,307
30058572,6729,97878860,275,0,15,1.31113,103.86041,1,43,18,1,852,0.2,59,359
30069860,1139,225311799,18,0,37,1.29484,103.83021,0,139,2,11,980,1.3,30,262
30071219,1116,225311799,18,0,37,1.29305,103.83055,0,128,2,9,959,2.21,30,294
30071518,6106,66406177,687,0,11,1.31961,103.8823,0,250,30,1,798,0.15,274,287
30071947,1132,225311799,18,0,37,1.29762,103.82911,0,153,1,1,945,0.53,30,208
30072597,1122,225311799,18,0,4,1.28269,103.83086,0,104,1,16,981,2.07,30,326
30074495,6475,49584057,1699,4,13,1.33521,103.74691,1,40,3,2,820,0.24,2,333
30075131,1204,66406177,687,0,4,1.29023,103.81599,0,204,90,2,942,0.26,274,305
30075322,1180,225311799,18,0,37,1.29425,103.83025,0,132,2,18,972,2,30,328
30076155,1114,225311799,18,0,37,1.29582,103.82937,0,167,1,6,962,0.78,30,101
30076308,6030,66406177,687,0,2,1.35323,103.85242,0,290,30,2,984,0.3,274,298
30083183,6099,207764427,1582,0,11,1.31399,103.88343,0,129,1,62,990,6.91,1,69
30096510,441,23545711,916,0,38,1.3289,103.86941,0,119,2,2,730,0.22,1,0
30097599,1133,225311799,18,0,4,1.28203,103.83239,0,132,2,2,880,0.4,30,349
30098803,1138,225311799,18,0,4,1.28544,103.83443,0,125,1,12,977,1.38,30,314
30111915,3366,114674497,1068,4,14,1.35022,103.70373,1,44,5,9,981,0.99,6,326
30126894,3277,43043281,1556,0,29,1.30489,103.8554,1,68,2,25,983,2.86,3,300
30133260,4149,189449378,1061,0,4,1.28216,103.8317,0,132,2,1,754,0.12,26,291
30133789,1113,225311799,18,0,4,1.28158,103.83189,0,111,1,7,977,0.85,30,291
30134249,1135,225311799,18,0,4,1.28357,103.8318,0,118,1,1,756,0.12,30,266
30134694,6051,66406177,687,0,10,1.27423,103.84576,0,156,30,1,823,0.17,274,305
30168978,5571,108773366,1287,1,1,1.31933,103.91124,0,110,1,24,986,2.82,109,350
30180540,5616,18618387,775,0,27,1.27943,103.78543,1,87,3,2,848,0.25,18,365
30186784,222,21442904,292,0,11,1.31896,103.88165,0,135,3,1,983,1,1,17
30188440,903,66406177,687,0,22,1.32691,103.85018,0,165,30,2,977,0.95,274,293
30188702,2957,66406177,687,0,22,1.32824,103.85059,0,165,30,2,832,0.3,274,260
30190695,5273,108773366,1287,0,33,1.28768,103.84794,2,31,1,4,945,0.79,109,363
30197961,5852,151174817,1159,4,8,1.37765,103.75518,1,19,2,6,968,0.66,2,213
30204154,471,49255774,832,0,10,1.27556,103.84589,0,299,2,8,961,1.15,6,131
30213414,7079,31464513,353,0,22,1.32288,103.85222,0,150,7,1,783,0.14,114,365
30219680,1034,9774294,1471,1,1,1.31491,103.90701,0,700,3,23,991,3.18,1,269
30229992,1761,17032962,1415,0,15,1.3121,103.85683,0,175,1,25,983,2.79,16,49
30234271,376,8948251,751,0,11,1.31512,103.88273,1,35,18,1,731,0.11,83,359
30237246,552,29420853,7,0,22,1.32409,103.85396,0,200,20,1,920,0.37,141,365
30237502,551,29420853,7,0,22,1.32229,103.85238,0,200,3,1,750,0.12,141,301
30238238,5936,178584113,1162,0,10,1.27644,103.84907,0,281,4,7,938,0.79,15,352
30240141,509,29420853,7,0,22,1.31969,103.85282,0,200,20,1,743,0.12,141,365
30243920,2001,58692882,923,0,33,1.28778,103.84681,0,378,2,30,989,3.41,12,46
30256433,3837,227215611,742,0,15,1.317,103.86396,1,49,2,9,983,1,2,142
30258463,1455,22103887,753,0,22,1.31858,103.84607,0,150,4,11,976,1.83,3,88
30261649,2912,63152849,751,3,26,1.39973,103.91061,1,68,2,2,984,0.59,2,356
30282012,250,162032094,769,0,29,1.30232,103.84887,0,83,2,20,964,2.21,2,41
30295299,6958,20874965,995,0,19,1.30744,103.89687,1,50,1,3,753,0.34,8,55
30297882,814,29420853,7,0,28,1.29593,103.83641,0,258,25,14,964,1.6,141,361
30299123,5861,6540712,874,0,15,1.30099,103.86228,0,156,3,4,988,0.92,1,10
30300197,5936,178584113,1162,0,10,1.2779,103.84976,0,281,4,6,898,0.81,15,356
30304295,3561,13043889,583,0,4,1.27713,103.83199,2,19,2,1,758,0.12,2,353
30317231,5372,43043281,1556,0,15,1.31332,103.8592,1,87,2,20,971,2.4,3,258
30324634,4525,227725794,810,0,27,1.27877,103.78689,0,150,2,7,957,0.81,1,255
30326010,813,29420853,7,0,22,1.32448,103.84534,0,287,30,4,904,0.54,141,264
30328747,1563,24212183,1556,4,14,1.33917,103.71843,1,31,10,1,942,0.5,1,236
30332470,4557,32036006,1466,0,2,1.36007,103.82955,0,125,90,5,896,0.55,1,0
30337969,1788,17032962,1415,0,15,1.31106,103.85763,0,165,2,22,979,2.58,16,63
30352581,7243,8492007,72,0,28,1.29409,103.83578,0,287,3,1,747,0.12,203,255
30352660,747,66406177,687,0,22,1.32793,103.85028,0,281,30,1,925,0.39,274,271
30353822,2636,14777132,751,0,2,1.35231,103.85031,1,81,1,9,789,1.02,1,27
30355615,3541,225666624,573,0,4,1.28277,103.83186,0,111,2,3,961,0.35,24,349
30358928,7071,31464513,353,0,28,1.29443,103.83785,0,287,3,2,803,0.26,114,70
30359888,3529,225666624,573,0,37,1.29454,103.83063,0,128,2,11,922,1.28,24,235
30363503,681,201775246,609,0,15,1.30929,103.86232,1,42,18,1,819,0.16,48,359
30369336,3474,17032962,1415,0,15,1.31199,103.85751,0,185,2,23,984,2.72,16,49
30378141,5987,219377996,956,0,24,1.28306,103.84495,0,150,1,2,745,0.23,13,0
30378730,442,219377996,956,0,24,1.28167,103.84654,0,172,1,5,794,0.57,13,0
30380577,3525,225666624,573,0,4,1.28327,103.83336,0,114,2,9,977,1.25,24,331
30385249,2083,221293047,1530,0,24,1.28237,103.84231,1,200,1,2,914,0.43,5,364
30385453,2082,221293047,1530,0,24,1.2837,103.84384,1,100,1,3,899,0.41,5,329
30386671,3911,66406177,687,0,10,1.27406,103.84564,0,151,30,1,762,0.13,274,240
30388746,1555,53281424,974,0,10,1.27652,103.84931,0,125,2,1,762,0.13,2,17
30389028,5100,53281424,974,0,10,1.27645,103.84845,1,81,2,30,991,3.85,2,65
30410480,3048,97878860,275,0,24,1.28324,103.84168,1,75,90,1,986,1,59,356
30427429,1358,91024342,1326,0,28,1.29508,103.83751,1,100,4,1,974,1,1,87
30429265,4243,86827134,1177,2,41,1.44531,103.80463,1,60,1,20,996,2.52,2,171
30429465,302,32184450,129,0,22,1.32688,103.84897,0,106,25,1,786,0.14,67,365
30434753,675,201775246,609,0,15,1.30989,103.86058,1,44,18,1,792,0.14,48,359
30436340,3646,228522337,804,0,29,1.30295,103.84784,0,137,1,1,736,0.11,1,0
30448929,4511,7356768,1069,1,25,1.37741,103.9616,1,60,1,1,738,0.11,1,330
30449744,5303,228617687,492,1,25,1.35471,103.96739,1,68,1,44,998,5.52,2,159
30450807,1490,183775270,748,0,15,1.30022,103.86174,0,200,2,22,986,2.86,5,66
30453430,3625,201775246,609,0,24,1.28386,103.84302,1,60,90,1,846,0.19,48,356
30485907,437,219377996,956,0,10,1.28133,103.84964,0,218,4,1,767,0.13,13,0
30486140,436,219377996,956,0,10,1.28043,103.84864,0,218,30,1,769,0.13,13,0
30486251,443,219377996,956,0,24,1.28158,103.84709,0,171,1,4,809,0.49,13,0
30487030,2241,42243497,1050,1,25,1.37706,103.96056,0,87,1,6,994,4.09,1,5
30489284,3672,183618288,731,0,15,1.31527,103.85319,0,156,30,1,891,0.27,30,60
30498422,1757,17032962,1415,0,15,1.31063,103.85574,0,160,2,33,984,4.36,16,133
30510135,4836,222503871,1184,0,15,1.29986,103.85976,0,406,3,2,975,0.37,3,357
30510645,6908,209913841,1303,0,15,1.32046,103.86524,0,287,7,2,948,0.24,157,265
30510827,6906,209913841,1303,0,22,1.3277,103.84311,0,281,28,1,847,0.19,157,275
30510956,6905,209913841,1303,0,22,1.32461,103.8467,0,281,20,1,889,0.27,157,264
30510962,6907,209913841,1303,0,29,1.30114,103.85114,0,289,3,2,983,1.28,157,255
30517253,4899,183618288,731,0,15,1.3133,103.85321,0,156,30,1,762,0.13,30,53
30517482,5917,183618288,731,0,22,1.31911,103.84757,0,81,3,15,982,1.77,30,36
30518084,2954,183618288,731,0,22,1.31912,103.8486,0,81,3,19,970,2.2,30,52
30520209,364,8948251,751,0,15,1.31135,103.86234,1,44,18,1,843,0.19,83,344
30524645,3115,205502602,1671,1,1,1.32077,103.91346,1,69,1,4,820,0.57,1,0
30525191,5866,183775270,748,0,33,1.28906,103.84363,1,81,5,6,969,1.13,5,10
30532652,4770,160018769,835,0,37,1.2948,103.82606,0,250,1,5,984,0.64,2,338
30545797,7228,8492007,72,0,29,1.30711,103.84728,0,168,3,2,960,0.27,203,248
30549602,3619,201775246,609,0,24,1.28313,103.8428,1,57,18,2,803,0.24,48,350
30561871,1791,17032962,1415,0,15,1.31287,103.85728,0,225,2,26,982,3.11,16,65
30570881,3546,225666624,573,0,37,1.29452,103.82975,0,132,2,5,851,0.73,24,328
30571312,3980,145442500,740,1,1,1.323,103.91621,1,71,2,13,986,1.59,7,73
30578016,1753,17032962,1415,0,15,1.3134,103.85898,0,165,2,21,986,2.64,16,53
30578487,1833,221938261,1350,0,10,1.27705,103.84606,0,299,2,23,996,2.79,2,45
30578632,3038,130088842,489,0,10,1.27948,103.853,0,299,90,3,933,0.56,1,87
30578891,468,131894662,1473,0,10,1.27534,103.8442,0,299,2,21,992,2.42,2,40
30579935,1832,208879398,88,0,10,1.29901,103.85644,0,258,2,34,998,4.2,2,138
30594823,6369,99375086,502,0,15,1.31496,103.8476,0,261,1,35,993,4.12,1,56
30597710,5772,174094852,614,0,15,1.30034,103.86069,0,308,3,2,820,0.29,5,50
30678047,3930,114674497,1068,0,29,1.31083,103.85262,1,100,1,5,975,0.96,6,343
30687199,6237,20788085,1403,0,19,1.30543,103.9053,0,135,2,30,989,3.63,1,101
30695157,4921,229758663,934,4,13,1.34427,103.73576,1,64,2,12,922,1.45,1,62
30695275,6021,66406177,687,0,10,1.27363,103.84505,0,158,30,1,823,0.17,274,301
30698302,5557,229781427,1375,1,25,1.36412,103.96196,1,150,1,1,748,0.12,1,90
30748968,7075,31464513,353,0,28,1.29458,103.84126,0,149,6,1,818,0.16,114,365
30758135,4182,28175517,317,1,36,1.34041,103.95276,1,119,1,1,984,1,1,0
30776327,5395,25062093,1117,4,9,1.32133,103.75687,1,99,1,18,998,2.25,2,269
30778537,6757,201775246,609,0,11,1.31359,103.88223,1,36,18,1,772,0.13,48,359
30786501,164,29420853,7,0,20,1.29449,103.84317,0,131,10,1,958,0.68,141,302
30799308,677,201775246,609,0,15,1.31127,103.8617,1,49,18,1,864,0.22,48,359
30805348,4096,11466232,825,0,10,1.2754,103.84358,0,250,2,11,803,1.29,1,0
30807139,826,29420853,7,0,29,1.30108,103.84876,0,268,3,6,967,0.79,141,76
30814430,3487,61619807,1172,0,28,1.29501,103.83886,0,118,2,6,872,0.95,27,338
30815841,598,10248444,1283,0,28,1.29453,103.83946,1,140,2,21,981,2.76,48,300
30829097,4376,230280001,1462,0,4,1.27743,103.83832,0,140,4,6,979,0.75,18,65
30829908,1214,230280001,1462,0,4,1.27831,103.83617,1,140,6,1,991,1,18,119
30833385,5840,230280001,1462,0,4,1.27661,103.83842,0,200,2,2,971,1.62,18,81
30835401,3608,138720463,1491,0,29,1.30194,103.8475,0,687,2,18,992,2.16,8,169
30848481,237,183775270,748,0,10,1.29894,103.85721,0,190,2,37,974,4.89,5,69
30857870,7404,198555113,571,0,11,1.31116,103.87891,0,187,1,40,989,5.13,2,226
30875944,5123,181301767,104,4,14,1.34715,103.69306,1,56,1,2,933,0.8,2,355
30878734,6756,201775246,609,0,11,1.3155,103.8809,1,36,18,1,751,0.12,48,359
30879249,4407,2690036,1518,0,21,1.31069,103.83115,0,800,5,1,765,0.13,1,16
30881232,2691,23722617,53,0,11,1.31376,103.88788,0,87,9,1,801,0.15,84,74
30894928,6245,111933734,1168,0,10,1.28093,103.85346,0,169,5,4,921,0.51,1,9
30896151,4449,61619807,1172,0,28,1.29511,103.83917,0,190,2,19,966,2.35,27,295
30896885,2351,61619807,1172,0,28,1.2958,103.8395,0,125,2,3,961,0.44,27,330
30898777,4602,46685310,882,0,28,1.29733,103.83802,0,158,2,10,985,1.33,28,312
30898788,4471,46685310,882,0,28,1.29486,103.84006,1,87,2,18,956,2.38,28,345
30898825,3100,46685310,882,0,28,1.2955,103.83875,0,115,2,7,948,0.87,28,346
30900061,4574,109333133,1191,0,28,1.29694,103.83985,0,137,2,4,846,0.58,18,328
30900063,4457,109333133,1191,0,28,1.29694,103.8394,0,137,2,2,856,0.37,18,329
30900595,4550,109333133,1191,0,28,1.29662,103.8386,1,82,2,12,970,1.6,18,343
30915394,3532,225666624,573,0,4,1.28347,103.8304,0,114,1,5,970,0.63,24,338
30917154,6917,209913841,1303,0,11,1.31235,103.8857,0,169,5,2,959,0.28,157,325
30918694,7231,8492007,72,0,20,1.29468,103.84335,0,187,7,2,950,0.25,203,242
30922260,3934,174844031,113,4,13,1.32151,103.7496,1,35,7,4,970,0.48,2,251
30932212,6683,191969051,1365,0,38,1.33765,103.84416,1,72,3,12,993,1.63,1,51
30938633,3153,211434562,1190,0,29,1.30627,103.84755,0,631,1,6,860,0.87,64,355
30940363,6322,218507225,153,0,6,1.31146,103.79579,2,40,7,3,979,0.38,8,358
30950866,2510,46685310,882,0,28,1.2956,103.83779,1,87,2,7,945,0.86,28,339
30950869,4591,46685310,882,0,28,1.29727,103.83889,1,83,2,9,969,1.17,28,342
30966211,3888,2413412,822,0,15,1.30852,103.86265,1,50,18,1,821,0.17,112,359
30969285,3303,223622603,1519,0,29,1.30077,103.85132,0,235,2,32,981,4.64,4,167
30970424,6952,5184040,196,0,37,1.29652,103.82925,1,57,2,31,973,3.91,4,29
30971262,5050,211434562,1190,0,21,1.30548,103.84682,1,100,1,26,981,3.15,64,322
31001544,3573,231534188,1633,0,19,1.30634,103.89965,0,118,3,3,836,0.41,17,127
31003554,1825,159031223,212,0,15,1.29873,103.88474,0,126,7,5,970,0.63,15,146
31029255,7187,8492007,72,0,28,1.29488,103.84172,0,132,3,6,954,0.73,203,302
31029384,6543,44321809,817,0,15,1.31026,103.86872,1,118,3,23,972,3.12,4,48
31042905,3140,211434562,1190,0,29,1.30735,103.8469,0,390,1,3,953,0.43,64,357
31043765,847,119613097,1477,0,21,1.30572,103.84692,0,400,1,4,956,0.58,27,357
31044175,618,211434562,1190,0,21,1.30604,103.84695,0,281,1,8,976,1.12,64,348
31044541,3575,231534188,1633,0,19,1.30613,103.89859,0,118,3,1,815,0.16,17,127
31044803,3576,231534188,1633,0,19,1.30762,103.90026,0,118,3,1,865,0.22,17,120
31076781,4302,20883050,72,0,11,1.31205,103.88132,1,90,1,11,984,1.38,37,353
31077114,1117,225311799,18,0,4,1.28332,103.83335,0,139,2,15,965,2.63,30,331
31079639,3538,225666624,573,0,4,1.28324,103.83326,0,114,2,3,885,0.4,24,333
31080274,1127,225311799,18,0,4,1.28494,103.83376,0,132,1,11,961,1.38,30,333
31080348,3537,225666624,573,0,4,1.28211,103.83405,0,139,1,2,947,0.25,24,239
31094869,3148,119613097,1477,0,15,1.31525,103.85284,0,450,1,2,916,0.25,27,357
31094939,46,145442500,740,1,1,1.32237,103.91494,1,96,3,2,977,2,7,10
31095224,44,145442500,740,1,1,1.32159,103.91602,1,74,2,7,979,0.95,7,2
31096983,2542,232352285,1491,0,38,1.33216,103.86843,0,219,2,21,954,2.94,8,71
31103294,3147,211434562,1190,0,15,1.31575,103.85448,0,451,1,2,972,0.34,64,360
31104513,3581,231534188,1633,0,11,1.3149,103.88726,0,199,3,2,918,0.42,17,106
31105493,3580,231534188,1633,0,15,1.31095,103.86206,0,199,3,5,985,1.61,17,87
31105962,3579,231534188,1633,0,11,1.3161,103.88817,0,199,3,3,985,0.9,17,117
31106470,3569,231534188,1633,0,22,1.3216,103.85341,0,106,3,1,983,1,17,133
31106977,4013,232462982,1645,0,21,1.30545,103.83616,1,160,1,11,980,1.54,3,70
31107161,6309,66406177,687,0,11,1.31534,103.88599,0,135,90,1,882,0.25,274,243
31107387,4141,189449378,1061,0,4,1.28392,103.83386,0,104,2,1,800,0.15,26,331
31107733,4144,189449378,1061,0,4,1.28363,103.83369,0,107,2,1,821,0.17,26,333
31107858,3566,231534188,1633,0,22,1.32141,103.8537,0,118,3,1,972,1,17,141
31108698,1121,225311799,18,0,4,1.28186,103.83089,0,122,1,4,978,0.7,30,338
31110236,6859,209913841,1303,0,22,1.32419,103.85188,0,137,3,2,907,0.25,157,332
31114726,6389,23666,1009,0,19,1.3107,103.90671,0,108,2,17,992,2.33,1,327
31129905,6622,8948251,751,0,24,1.2851,103.84295,1,69,90,1,759,0.12,83,356
31130219,1115,225311799,18,0,4,1.28392,103.83302,0,250,2,3,881,0.37,30,328
31132213,1452,156409670,1261,4,13,1.33662,103.74138,0,260,28,2,915,0.25,78,364
31132529,3343,211434562,1190,0,15,1.31184,103.86075,0,400,1,1,951,0.59,64,352
31152040,6684,232462982,1645,0,21,1.30619,103.83524,1,110,1,13,982,1.63,3,64
31152416,4137,189449378,1061,0,4,1.28311,103.83256,0,292,2,5,930,0.69,26,328
31154596,5896,44885364,1729,4,8,1.39189,103.75281,1,56,1,17,997,2.31,2,63
31155160,3621,201775246,609,0,24,1.28512,103.84277,1,53,90,1,900,0.29,48,352
31156276,4898,66406177,687,0,38,1.32968,103.86852,0,110,30,1,969,0.91,274,332
31156864,738,31464513,353,0,28,1.29441,103.84119,0,181,7,3,922,0.42,114,362
31157531,1128,225311799,18,0,4,1.28357,103.83499,0,211,1,5,971,0.64,30,293
31160493,455,14818409,245,3,32,1.37462,103.87642,1,100,1,8,980,1.13,2,361
31162237,4145,189449378,1061,0,4,1.2836,103.8336,0,208,2,4,795,0.5,26,293
31175610,3531,225666624,573,0,4,1.28399,103.83258,0,139,1,1,858,0.21,24,208
31178204,4878,52590953,113,1,1,1.30851,103.92457,0,168,4,3,895,0.45,4,325
31179982,3133,211434562,1190,0,21,1.30551,103.84765,0,281,1,3,950,0.45,64,364
31197264,1632,212448129,155,0,24,1.28474,103.84352,1,37,1,31,985,4.03,3,244
31201062,1844,5117330,1389,0,28,1.29192,103.83889,1,19,4,14,997,1.77,2,334
31201327,884,33096269,407,0,11,1.31201,103.88644,1,64,2,22,995,3.01,14,63
31202731,5239,80570036,292,0,11,1.31393,103.8868,1,58,1,23,966,2.97,22,158
31204361,3909,66406177,687,0,10,1.27533,103.84503,0,151,30,1,892,0.27,274,244
31204526,3908,66406177,687,0,10,1.27547,103.84558,0,144,30,1,952,0.6,274,286
31204753,6350,2512249,461,0,22,1.32769,103.86111,1,50,3,5,981,0.71,1,56
31212381,6167,229339,1564,0,4,1.28518,103.8335,0,233,2,2,907,0.28,26,293
31213150,529,29420853,7,0,20,1.29416,103.84258,0,168,5,3,892,0.46,141,242
31214273,3731,20883050,72,0,11,1.31163,103.88146,1,60,1,2,845,0.26,37,363
31216096,2397,32647857,25,1,1,1.32132,103.95163,1,42,90,1,794,0.14,2,251
31218304,1665,220733620,902,4,14,1.3392,103.69176,1,100,1,6,997,0.78,3,179
31219674,1666,220733620,902,4,14,1.33888,103.69037,1,100,1,4,986,0.52,3,364
31241900,5034,21315137,452,0,11,1.3141,103.87675,1,887,1,1,786,0.14,7,365
